,total_corner,home_corner_ma,home_tt_coner_ma,away_corner_ma,away_total_corner_ma,home_wide_pass,home_cross,away_wide_pass,away_cross
22,14.0,1.0,9.666666666666666,5.666666666666667,12.333333333333334,14.333333333333334,7.666666666666667,16.0,23.0
23,9.0,3.0,10.0,5.666666666666667,11.0,9.0,9.333333333333334,17.0,14.666666666666666
24,12.0,5.0,10.666666666666666,6.0,13.666666666666666,13.333333333333334,17.333333333333332,9.333333333333334,19.333333333333332
25,24.0,6.666666666666667,12.0,2.6666666666666665,9.0,16.333333333333332,20.666666666666668,6.0,17.333333333333332
26,13.0,9.333333333333334,13.666666666666666,3.6666666666666665,13.333333333333334,21.0,31.666666666666668,12.666666666666666,15.0
27,16.0,6.666666666666667,12.333333333333334,3.3333333333333335,7.0,9.666666666666666,16.0,8.333333333333334,12.666666666666666
28,15.0,4.666666666666667,10.666666666666666,7.333333333333333,14.333333333333334,10.0,15.666666666666666,11.333333333333334,14.666666666666666
29,7.0,4.0,9.666666666666666,10.0,15.0,11.666666666666666,22.333333333333332,28.0,31.333333333333332
30,6.0,6.666666666666667,9.333333333333334,6.333333333333333,15.333333333333334,27.0,24.666666666666668,11.333333333333334,12.666666666666666
31,10.0,4.0,12.333333333333334,1.6666666666666667,6.666666666666667,11.0,8.666666666666666,9.333333333333334,15.333333333333334
32,6.0,11.666666666666666,14.0,7.0,8.666666666666666,26.0,39.333333333333336,35.0,22.666666666666668
33,10.0,4.666666666666667,10.333333333333334,4.333333333333333,10.333333333333334,11.0,17.333333333333332,14.333333333333334,13.333333333333334
34,12.0,5.0,6.333333333333333,4.333333333333333,10.333333333333334,26.0,20.0,20.0,19.666666666666668
35,16.0,5.333333333333333,8.666666666666666,4.333333333333333,8.333333333333334,16.0,16.666666666666668,22.0,19.0
36,16.0,6.666666666666667,11.333333333333334,5.333333333333333,8.0,23.333333333333332,28.666666666666668,32.0,22.0
37,17.0,6.666666666666667,11.333333333333334,2.3333333333333335,11.666666666666666,24.333333333333332,26.0,13.0,15.333333333333334
38,6.0,3.0,12.0,7.666666666666667,12.0,8.0,14.666666666666666,23.666666666666668,24.333333333333332
39,15.0,6.666666666666667,10.666666666666666,9.333333333333334,15.0,13.333333333333334,17.333333333333332,29.666666666666668,28.666666666666668
40,9.0,5.0,10.666666666666666,5.666666666666667,9.666666666666666,19.0,20.666666666666668,20.666666666666668,17.0
41,10.0,3.3333333333333335,10.333333333333334,6.333333333333333,9.333333333333334,16.666666666666668,17.0,23.0,21.333333333333332
42,12.0,5.0,9.666666666666666,3.3333333333333335,8.333333333333334,12.666666666666666,15.333333333333334,10.333333333333334,14.666666666666666
43,12.0,7.333333333333333,11.0,11.0,13.666666666666666,21.333333333333332,23.666666666666668,22.666666666666668,27.666666666666668
44,13.0,4.0,10.333333333333334,6.333333333333333,10.0,8.333333333333334,11.666666666666666,14.666666666666666,24.666666666666668
45,10.0,11.0,12.0,4.0,10.666666666666666,19.333333333333332,26.333333333333332,15.666666666666666,12.0
46,13.0,5.666666666666667,11.666666666666666,5.666666666666667,11.666666666666666,13.666666666666666,16.333333333333332,12.0,17.333333333333332
47,9.0,4.0,10.0,9.0,10.333333333333334,10.0,18.333333333333332,19.666666666666668,22.333333333333332
48,7.0,3.6666666666666665,10.0,8.333333333333334,10.333333333333334,10.0,13.666666666666666,23.333333333333332,22.333333333333332
49,7.0,5.0,12.666666666666666,6.0,9.666666666666666,11.333333333333334,18.0,19.666666666666668,18.0
50,10.0,6.333333333333333,8.666666666666666,3.6666666666666665,8.333333333333334,24.0,20.666666666666668,10.666666666666666,16.0
51,13.0,5.0,10.0,3.6666666666666665,9.333333333333334,9.666666666666666,21.0,5.0,12.333333333333334
52,3.0,6.333333333333333,8.666666666666666,4.333333333333333,10.666666666666666,22.333333333333332,20.666666666666668,14.0,19.0
53,9.0,4.0,9.333333333333334,7.666666666666667,11.666666666666666,8.333333333333334,12.333333333333334,22.333333333333332,27.333333333333332
54,3.0,10.0,13.0,4.333333333333333,6.666666666666667,19.333333333333332,33.333333333333336,24.333333333333332,19.333333333333332
55,13.0,3.3333333333333335,5.333333333333333,4.0,11.333333333333334,21.0,16.333333333333332,10.0,13.666666666666666
56,11.0,4.0,12.666666666666666,4.333333333333333,10.0,11.0,19.0,12.0,11.666666666666666
57,10.0,5.333333333333333,11.0,5.0,10.0,13.333333333333334,17.333333333333332,9.666666666666666,13.666666666666666
58,7.0,6.333333333333333,12.666666666666666,4.333333333333333,6.333333333333333,19.0,23.0,18.666666666666668,17.333333333333332
59,10.0,5.0,7.666666666666667,4.666666666666667,10.666666666666666,12.0,16.0,12.666666666666666,18.0
60,11.0,6.666666666666667,10.333333333333334,2.0,9.333333333333334,14.666666666666666,20.666666666666668,6.333333333333333,5.0
61,11.0,5.0,10.333333333333334,4.333333333333333,9.666666666666666,14.666666666666666,21.666666666666668,12.666666666666666,10.666666666666666
62,8.0,4.333333333333333,12.333333333333334,5.666666666666667,10.333333333333334,7.666666666666667,20.666666666666668,15.333333333333334,17.333333333333332
63,9.0,4.333333333333333,9.666666666666666,6.333333333333333,11.666666666666666,14.0,13.333333333333334,25.666666666666668,27.0
64,8.0,4.0,9.0,4.0,9.333333333333334,13.0,17.0,12.0,13.333333333333334
65,10.0,6.333333333333333,11.333333333333334,2.0,10.0,27.333333333333332,24.0,10.333333333333334,13.0
66,7.0,4.0,8.333333333333334,4.0,7.666666666666667,11.666666666666666,17.666666666666668,17.666666666666668,17.0
67,17.0,4.0,10.333333333333334,6.0,10.0,11.666666666666666,18.666666666666668,35.333333333333336,24.666666666666668
68,9.0,3.6666666666666665,8.0,4.0,10.666666666666666,10.666666666666666,17.333333333333332,15.666666666666666,15.666666666666666
69,11.0,7.333333333333333,11.666666666666666,7.666666666666667,12.0,18.666666666666668,18.0,28.0,27.666666666666668
70,10.0,3.0,10.0,3.0,8.0,8.0,7.0,13.333333333333334,17.0
71,12.0,6.0,8.333333333333334,2.6666666666666665,8.666666666666666,19.666666666666668,26.0,15.333333333333334,11.0
72,10.0,9.666666666666666,12.666666666666666,3.6666666666666665,8.666666666666666,23.0,38.333333333333336,19.666666666666668,18.666666666666668
73,12.0,9.666666666666666,12.666666666666666,3.3333333333333335,8.666666666666666,19.333333333333332,34.0,13.666666666666666,18.0
74,7.0,2.3333333333333335,10.333333333333334,4.666666666666667,8.0,14.666666666666666,8.333333333333334,17.333333333333332,24.666666666666668
75,3.0,5.0,9.666666666666666,9.666666666666666,11.0,14.666666666666666,13.0,26.333333333333332,35.0
76,7.0,2.3333333333333335,9.666666666666666,6.0,11.666666666666666,18.333333333333332,10.666666666666666,16.0,21.0
77,10.0,3.6666666666666665,6.0,7.0,8.333333333333334,13.666666666666666,18.666666666666668,35.0,24.666666666666668
78,10.0,4.333333333333333,13.0,1.6666666666666667,8.666666666666666,11.0,17.333333333333332,19.666666666666668,9.333333333333334
79,8.0,6.0,8.333333333333334,7.0,9.333333333333334,34.666666666666664,21.666666666666668,15.0,24.666666666666668
80,7.0,3.6666666666666665,7.0,7.0,8.333333333333334,30.0,17.333333333333332,29.666666666666668,15.666666666666666
81,14.0,3.6666666666666665,10.0,5.0,8.333333333333334,10.333333333333334,18.0,26.333333333333332,20.333333333333332
82,11.0,1.6666666666666667,8.333333333333334,3.6666666666666665,8.333333333333334,16.666666666666668,7.666666666666667,12.666666666666666,16.666666666666668
83,9.0,7.666666666666667,9.666666666666666,2.0,8.333333333333334,24.0,26.333333333333332,12.666666666666666,16.0
84,13.0,4.0,7.333333333333333,3.6666666666666665,9.666666666666666,13.0,14.0,14.333333333333334,16.333333333333332
85,4.0,3.3333333333333335,10.666666666666666,5.0,9.666666666666666,11.0,15.333333333333334,17.666666666666668,17.0
86,7.0,4.666666666666667,11.0,8.333333333333334,10.0,17.666666666666668,18.666666666666668,23.666666666666668,27.0
87,10.0,2.6666666666666665,9.333333333333334,5.0,8.666666666666666,9.0,15.666666666666666,24.333333333333332,20.0
88,7.0,7.333333333333333,10.0,6.333333333333333,10.333333333333334,22.0,24.666666666666668,22.666666666666668,18.0
89,13.0,5.0,7.666666666666667,4.333333333333333,6.333333333333333,20.666666666666668,19.333333333333332,19.666666666666668,21.666666666666668
90,6.0,4.0,8.333333333333334,1.6666666666666667,9.0,18.0,11.333333333333334,10.666666666666666,9.666666666666666
91,5.0,3.3333333333333335,6.666666666666667,6.333333333333333,11.0,12.666666666666666,13.666666666666666,17.333333333333332,24.333333333333332
92,5.0,6.333333333333333,10.0,5.666666666666667,9.0,13.666666666666666,24.666666666666668,25.666666666666668,22.333333333333332
93,3.0,4.0,11.666666666666666,5.333333333333333,8.333333333333334,15.666666666666666,12.0,25.0,21.666666666666668
94,7.0,3.3333333333333335,9.666666666666666,4.0,7.0,12.333333333333334,11.333333333333334,11.666666666666666,12.333333333333334
95,7.0,4.333333333333333,7.0,3.6666666666666665,8.333333333333334,26.0,23.666666666666668,14.666666666666666,22.333333333333332
96,8.0,4.0,6.0,7.333333333333333,12.0,9.333333333333334,12.666666666666666,19.0,14.666666666666666
97,18.0,3.6666666666666665,8.666666666666666,3.6666666666666665,5.0,15.0,15.666666666666666,17.0,18.0
98,9.0,5.666666666666667,9.333333333333334,4.333333333333333,12.333333333333334,19.333333333333332,19.666666666666668,12.666666666666666,18.333333333333332
99,9.0,3.3333333333333335,11.333333333333334,2.3333333333333335,6.666666666666667,8.666666666666666,16.333333333333332,9.333333333333334,10.333333333333334
100,8.0,2.0,8.0,7.0,8.666666666666666,12.333333333333334,10.0,44.0,24.666666666666668
101,12.0,7.0,11.333333333333334,5.0,11.666666666666666,18.666666666666668,18.333333333333332,9.0,12.666666666666666
102,16.0,4.333333333333333,8.666666666666666,1.3333333333333333,8.333333333333334,18.666666666666668,19.666666666666668,11.0,8.666666666666666
103,20.0,2.6666666666666665,11.0,5.0,11.0,15.0,13.0,12.333333333333334,10.333333333333334
104,10.0,6.0,10.666666666666666,7.333333333333333,13.0,26.666666666666668,21.666666666666668,22.666666666666668,20.0
105,22.0,3.0,8.333333333333334,6.0,10.333333333333334,7.666666666666667,16.333333333333332,21.0,17.333333333333332
106,14.0,7.0,14.666666666666666,6.666666666666667,10.0,12.333333333333334,13.333333333333334,13.0,16.666666666666668
107,13.0,8.666666666666666,16.666666666666668,4.666666666666667,10.666666666666666,14.333333333333334,18.0,21.0,14.0
108,13.0,2.6666666666666665,11.333333333333334,8.333333333333334,14.666666666666666,12.666666666666666,11.666666666666666,22.666666666666668,21.666666666666668
109,15.0,8.0,15.0,7.0,15.666666666666666,21.333333333333332,18.333333333333332,12.333333333333334,22.333333333333332
110,14.0,3.0,8.666666666666666,11.333333333333334,16.666666666666668,8.0,9.666666666666666,23.666666666666668,24.666666666666668
111,7.0,6.0,9.333333333333334,4.666666666666667,14.0,22.666666666666668,20.0,11.333333333333334,18.0
112,12.0,10.666666666666666,14.0,7.333333333333333,14.333333333333334,22.333333333333332,23.0,14.0,32.666666666666664
113,15.0,11.0,13.666666666666666,7.333333333333333,11.666666666666666,20.333333333333332,27.0,26.333333333333332,26.333333333333332
114,8.0,5.0,8.333333333333334,2.0,10.0,17.333333333333332,20.0,10.666666666666666,6.333333333333333
